ID,Movie,State,Tomatometer
50,M13,Drunk,50.553028144334576
50,M14,Drunk,40.465782606732226
50,M15,Drunk,37.17604217113875
51,M1,Sober,25.748662619070167
51,M2,Sober,15.266916746415195
51,M3,Sober,24.944334196063334
51,M4,Sober,30.79397023910069
51,M5,Sober,21.846701954166267
51,M6,Sober,34.10815014419382
51,M7,Sober,24.098102178461264
51,M8,Sober,30.06663747710499
51,M9,Sober,27.987741872365493
51,M10,Sober,24.55417138938728
51,M11,Sober,20.51471640523556
51,M12,Sober,17.852294827447494
51,M13,Sober,20.016842240539226
51,M14,Sober,27.732294091038543
51,M15,Sober,20.000340709133667
51,M1,Drunk,42.19657562197535
51,M2,Drunk,33.26166009392496
51,M3,Drunk,25.09115155613917
51,M4,Drunk,28.017477859328363
51,M5,Drunk,39.99151841571548
51,M6,Drunk,44.93439049140901
51,M7,Drunk,53.543536166088494
51,M8,Drunk,40.28927872497296
51,M9,Drunk,49.60759963570178
51,M10,Drunk,47.227697306044455
51,M11,Drunk,32.02391781349449
51,M12,Drunk,39.250318701182714
51,M13,Drunk,25.692881858841723
51,M14,Drunk,37.356379159916266
51,M15,Drunk,47.64687715467639
52,M1,Sober,34.67545739107988
52,M2,Sober,24.886532932563707
52,M3,Sober,14.469453915700273
52,M4,Sober,32.981907195985215
52,M5,Sober,30.76368817200477
52,M6,Sober,42.43694143035355
52,M7,Sober,26.282054439884277
52,M8,Sober,40.533940732249725
52,M9,Sober,29.783769324009018
52,M10,Sober,32.04389950459385
52,M11,Sober,28.696580491077203
52,M12,Sober,29.55173915071468
52,M13,Sober,20.728881248933547
52,M14,Sober,30.14798191880086
52,M15,Sober,15.182828099674092
52,M1,Drunk,47.03329061503301
52,M2,Drunk,39.990972318454126
52,M3,Drunk,22.365447002653525
52,M4,Drunk,46.578232837935005
52,M5,Drunk,51.16495133279888
52,M6,Drunk,44.69132314988774
52,M7,Drunk,43.94049171108777
52,M8,Drunk,65.05671863849733
52,M9,Drunk,52.545760238771265
52,M10,Drunk,62.87426923816985
52,M11,Drunk,52.604850753964726
52,M12,Drunk,50.28500360390361
52,M13,Drunk,52.633553036493446
52,M14,Drunk,57.19045590327941
52,M15,Drunk,45.63713576238729
53,M1,Sober,29.811227013356735
53,M2,Sober,41.0591037401355
53,M3,Sober,13.17613946703587
53,M4,Sober,36.92100656711849
53,M5,Sober,37.420713638071874
53,M6,Sober,38.02057962071715
53,M7,Sober,16.85843581296128
53,M8,Sober,33.899673865204676
53,M9,Sober,45.31652882333888
53,M10,Sober,42.007881367550475
53,M11,Sober,23.20692483413044
53,M12,Sober,19.237848876467893
53,M13,Sober,26.534060281225095
53,M14,Sober,21.257334105990637
53,M15,Sober,32.774607033957004
53,M1,Drunk,61.578822732742644
53,M2,Drunk,43.97932272569011
53,M3,Drunk,42.35755021633991
53,M4,Drunk,25.42768196863408
53,M5,Drunk,61.405694584317125
53,M6,Drunk,55.92614568857106
53,M7,Drunk,57.69555393010394
53,M8,Drunk,47.550770059052084
53,M9,Drunk,57.41199947647952
53,M10,Drunk,56.68793794425173
53,M11,Drunk,70.99215383773736
53,M12,Drunk,67.37005089447158
53,M13,Drunk,63.0087837734047
53,M14,Drunk,65.3096555780127
53,M15,Drunk,46.4323684746369
54,M1,Sober,30.526147390663198
54,M2,Sober,23.052177535774625
54,M3,Sober,10.008389076526694
54,M4,Sober,40.7681413572338
54,M5,Sober,36.879343058015486
54,M6,Sober,19.942293706308476
54,M7,Sober,24.24706983576762
54,M8,Sober,26.991207445389126
54,M9,Sober,28.550248636543067
54,M10,Sober,28.709581842995068
54,M11,Sober,5.9215960556381155
54,M12,Sober,26.02454141851234
54,M13,Sober,13.756045924516116
54,M14,Sober,35.03461020181446
54,M15,Sober,22.32028474401789
54,M1,Drunk,57.903404019763286
54,M2,Drunk,53.00210834856397
54,M3,Drunk,25.7455189238885
54,M4,Drunk,42.141027157525706
54,M5,Drunk,55.59229206265219
54,M6,Drunk,53.61224807445794
54,M7,Drunk,48.814331901805815
54,M8,Drunk,70.60083845842811
54,M9,Drunk,44.68736892300774
54,M10,Drunk,68.59760149151148
54,M11,Drunk,43.285717041412774
54,M12,Drunk,63.97898043785714
54,M13,Drunk,61.30801467239313
54,M14,Drunk,52.76519649705487
54,M15,Drunk,44.49320640253552
55,M1,Sober,20.691317210034136
55,M2,Sober,18.013837427214767
55,M3,Sober,9.699365509773198
55,M4,Sober,30.095779560761848
55,M5,Sober,36.129643996603875
55,M6,Sober,39.767810967006234
55,M7,Sober,33.283123031022214
55,M8,Sober,40.73175795491732
55,M9,Sober,16.73405478687229
55,M10,Sober,22.28017156828243
55,M11,Sober,6.299451762854805
55,M12,Sober,31.16167618113695
55,M13,Sober,16.4194501499127
55,M14,Sober,33.81716631083997
55,M15,Sober,18.650887379719748
55,M1,Drunk,62.30636791185904
55,M2,Drunk,34.765125821075884
55,M3,Drunk,37.600452282614874
55,M4,Drunk,40.50034028410624
55,M5,Drunk,53.875402135538245
55,M6,Drunk,61.54735990465218
55,M7,Drunk,50.7326413614576
55,M8,Drunk,53.63184788110904
55,M9,Drunk,57.91656113192663
55,M10,Drunk,47.90288882971531
55,M11,Drunk,47.93296157897856
55,M12,Drunk,54.67307869527527
55,M13,Drunk,63.6913453122774
55,M14,Drunk,55.89547202279968
55,M15,Drunk,43.366169149992416
56,M1,Sober,41.29043813984878
56,M2,Sober,30.226954939230456
56,M3,Sober,15.036657486097479
56,M4,Sober,35.18129147499011
56,M5,Sober,26.942821772192726
56,M6,Sober,36.44606727658419
56,M7,Sober,29.55963691522539
56,M8,Sober,38.724980606729034
56,M9,Sober,31.958470871680657
56,M10,Sober,44.984499408673734
56,M11,Sober,18.84117768370193
56,M12,Sober,34.066753301327196
56,M13,Sober,26.1674841400518
56,M14,Sober,44.546239877449395
56,M15,Sober,30.472112517666318
56,M1,Drunk,72.00849360526118
56,M2,Drunk,53.91606055610135
56,M3,Drunk,42.24206943338632
56,M4,Drunk,50.609278281127104
56,M5,Drunk,70.69218232027258
56,M6,Drunk,52.8853374781305
56,M7,Drunk,57.69437095054004
56,M8,Drunk,88.2751550313632
56,M9,Drunk,74.21372125271103
56,M10,Drunk,53.47024694138798
56,M11,Drunk,57.02769937446021
56,M12,Drunk,71.43308240351813
56,M13,Drunk,62.5772488743295
56,M14,Drunk,69.04616492592027
56,M15,Drunk,57.86581120014312
57,M1,Sober,35.354109545414914
57,M2,Sober,21.495469194403288
57,M3,Sober,5.171488049928872
57,M4,Sober,10.83374447086436
57,M5,Sober,28.35074659085065
57,M6,Sober,17.999990578611417
57,M7,Sober,25.725491272984048
57,M8,Sober,28.824031584476817
57,M9,Sober,14.153967586394113
57,M10,Sober,25.951252706578188
57,M11,Sober,16.76154130148243
57,M12,Sober,19.514140783529896
57,M13,Sober,14.686717420482692
57,M14,Sober,36.96410701848055
57,M15,Sober,27.889919385674055
57,M1,Drunk,59.81208866590697
57,M2,Drunk,35.27700193039325
57,M3,Drunk,36.93034021774743
57,M4,Drunk,42.53393996809856
57,M5,Drunk,81.93249104406382
57,M6,Drunk,65.25586412422523
57,M7,Drunk,59.58725070053139
57,M8,Drunk,57.55934230166814
57,M9,Drunk,57.48295669667012
57,M10,Drunk,61.56951344126712
57,M11,Drunk,49.511384860391445
57,M12,Drunk,64.23463762128691
57,M13,Drunk,71.79200297020151
57,M14,Drunk,61.509709927981625
57,M15,Drunk,42.4811592459751
58,M1,Sober,43.379481845265815
58,M2,Sober,22.336467502183908
58,M3,Sober,19.54144715150423
58,M4,Sober,29.73561947846111
58,M5,Sober,30.57368570036324
58,M6,Sober,32.9194573099522
58,M7,Sober,24.102019683348644
58,M8,Sober,38.7545031749842
58,M9,Sober,41.65906424304917
58,M10,Sober,29.534500735522343
58,M11,Sober,20.523481600325667
58,M12,Sober,23.97711652230941
58,M13,Sober,14.923645552711301
58,M14,Sober,26.70295075763245
58,M15,Sober,27.606336063067864
58,M1,Drunk,67.55413086341746
58,M2,Drunk,38.5585781332278
58,M3,Drunk,35.04949950290471
58,M4,Drunk,31.603317863981456
58,M5,Drunk,72.36337907814979
58,M6,Drunk,67.3269586963215
58,M7,Drunk,48.21678831156617
58,M8,Drunk,62.54053785720407
58,M9,Drunk,57.561515201453815
58,M10,Drunk,50.85798662374171
58,M11,Drunk,60.553638589454835
58,M12,Drunk,60.00014972063201
58,M13,Drunk,62.471943379498015
58,M14,Drunk,51.724360437897815
58,M15,Drunk,33.19686748655606
59,M1,Sober,51.41988379717903
59,M2,Sober,26.15050268265066
59,M3,Sober,11.140742133674166
59,M4,Sober,29.925059996877128
59,M5,Sober,37.26604378980383
59,M6,Sober,49.255423719372985
59,M7,Sober,42.111935625277354
59,M8,Sober,49.38290307729123
59,M9,Sober,37.739089451114474
59,M10,Sober,32.17018683479904
59,M11,Sober,40.3827564390464
59,M12,Sober,33.31805263209335
59,M13,Sober,21.405484553519344
59,M14,Sober,34.323478142303934
59,M15,Sober,38.92502542839068
59,M1,Drunk,74.65907307190753
59,M2,Drunk,72.60223175831811
59,M3,Drunk,58.03761337079925
59,M4,Drunk,55.329415179631205
59,M5,Drunk,80.95927110604161
59,M6,Drunk,62.67850875550612
59,M7,Drunk,68.61737917829586
59,M8,Drunk,85.64570969446686
59,M9,Drunk,77.9632468507076
59,M10,Drunk,66.89292489898249
59,M11,Drunk,79.86088779997013
59,M12,Drunk,73.77323999340135
59,M13,Drunk,91.33074209646699
59,M14,Drunk,87.88879665364482
59,M15,Drunk,52.172559801786306
60,M1,Sober,40.80623971692303
60,M2,Sober,30.871591151493615
60,M3,Sober,4.896339927832251
60,M4,Sober,14.862366308831179
60,M5,Sober,29.08739048733189
60,M6,Sober,36.50151923307117
60,M7,Sober,15.853760837888407
60,M8,Sober,40.65121244630946
60,M9,Sober,34.17514900946902
60,M10,Sober,20.389874460781012
60,M11,Sober,30.99624477183359
60,M12,Sober,27.708631701852838
60,M13,Sober,14.066291495786535
60,M14,Sober,18.629730233810037
60,M15,Sober,39.1247716522949
60,M1,Drunk,49.811770365908814
60,M2,Drunk,46.21783888674541
60,M3,Drunk,33.072240885776395
60,M4,Drunk,61.198940250945974
60,M5,Drunk,55.30241058677623
60,M6,Drunk,41.89181676824141
60,M7,Drunk,51.97668481898776
60,M8,Drunk,61.48928259677392
60,M9,Drunk,41.87531296696973
60,M10,Drunk,48.18495013792114
60,M11,Drunk,50.80826674343714
60,M12,Drunk,31.776748433420806
60,M13,Drunk,54.48375991898621
60,M14,Drunk,60.04751727208253
60,M15,Drunk,37.664925831449644
61,M1,Sober,31.892756494167735
61,M2,Sober,32.73990821680963
61,M3,Sober,9.39949443159962
61,M4,Sober,39.09656100247546
61,M5,Sober,26.474482294898966
61,M6,Sober,43.05273948470748
61,M7,Sober,47.76164522761157
61,M8,Sober,46.49888348761058
61,M9,Sober,33.504649628083044
61,M10,Sober,27.05363435426116
61,M11,Sober,25.22724306106008
61,M12,Sober,24.109507871102863
61,M13,Sober,30.67337890200884
61,M14,Sober,16.550027635286956
61,M15,Sober,30.150201866752973
61,M1,Drunk,76.45493755770302
61,M2,Drunk,62.23990249328864
61,M3,Drunk,53.644118857942246
61,M4,Drunk,44.680512374231604
61,M5,Drunk,74.10787152507243
61,M6,Drunk,69.89680302248186
61,M7,Drunk,67.7161039606461
61,M8,Drunk,84.95632819960642
61,M9,Drunk,54.82539951412363
61,M10,Drunk,51.2503638107035
61,M11,Drunk,62.7788361443226
61,M12,Drunk,70.29396332501258
61,M13,Drunk,74.57330688948316
61,M14,Drunk,76.59915354127253
61,M15,Drunk,43.36258989787051
62,M1,Sober,27.813782253814544
62,M2,Sober,17.07741688895352
62,M3,Sober,19.45885491298634
62,M4,Sober,9.668475475960573
62,M5,Sober,17.17285210260899
62,M6,Sober,44.52634947960934
62,M7,Sober,25.697227014633306
62,M8,Sober,25.955861595246628
62,M9,Sober,26.982353879273603
62,M10,Sober,33.96462796572698
62,M11,Sober,26.659774983477266
62,M12,Sober,28.63948577984862
62,M13,Sober,21.414989502644115
62,M14,Sober,33.247908842751855
62,M15,Sober,15.090601914251183
62,M1,Drunk,65.14693035199453
62,M2,Drunk,33.039617974388094
62,M3,Drunk,25.718854237104434
62,M4,Drunk,35.99855802425374
62,M5,Drunk,54.13689337292671
62,M6,Drunk,55.96773995263212
62,M7,Drunk,40.21043376070573
62,M8,Drunk,61.801642740411154
62,M9,Drunk,55.36351224394993
62,M10,Drunk,56.54600655071035
62,M11,Drunk,35.1983028621795
62,M12,Drunk,64.96357818236716
62,M13,Drunk,50.060611063842366
62,M14,Drunk,63.513201137183174
62,M15,Drunk,42.31429970338445
63,M1,Sober,54.52981989991868
63,M2,Sober,34.74377771973316
63,M3,Sober,24.01680725001225
63,M4,Sober,34.241028999375914
63,M5,Sober,45.746424412876436
63,M6,Sober,25.410142655959795
63,M7,Sober,43.48387106347293
63,M8,Sober,36.093978320314704
63,M9,Sober,34.018693069944455
63,M10,Sober,33.90278204441134
63,M11,Sober,39.83714664109433
63,M12,Sober,35.47084923302661
63,M13,Sober,35.6833703562864
63,M14,Sober,40.83866289098274
63,M15,Sober,40.34540062442177
63,M1,Drunk,64.36460352060867
63,M2,Drunk,49.74312640021873
63,M3,Drunk,62.29625402019361
63,M4,Drunk,53.94928299772748
63,M5,Drunk,74.07248952445154
63,M6,Drunk,63.457327928211576
63,M7,Drunk,73.01553497487609
63,M8,Drunk,74.761805557474
63,M9,Drunk,67.66903996572135
63,M10,Drunk,72.53497889028364
63,M11,Drunk,60.999832610638904
63,M12,Drunk,74.5048367283599
63,M13,Drunk,69.49726187693167
63,M14,Drunk,68.3858260626628
63,M15,Drunk,69.82951565255385
64,M1,Sober,41.771534250019755
64,M2,Sober,34.98592295263384
64,M3,Sober,19.079875905508686
64,M4,Sober,36.526761828105784
64,M5,Sober,47.68878638894266
64,M6,Sober,43.94639161131999
64,M7,Sober,34.56509510461277
64,M8,Sober,44.096711224369614
64,M9,Sober,35.600143622955315
64,M10,Sober,37.10003069588648
64,M11,Sober,41.06220251935167
64,M12,Sober,37.70180081617248
64,M13,Sober,31.37870487863201
64,M14,Sober,38.630225208670524
64,M15,Sober,29.18709832585204
64,M1,Drunk,58.660988615244634
64,M2,Drunk,56.670620101380244
64,M3,Drunk,53.578552969031755
64,M4,Drunk,49.34257809016469
64,M5,Drunk,62.34774199751778
64,M6,Drunk,67.91686613539773
64,M7,Drunk,61.944180769159814
64,M8,Drunk,78.1153079896711
64,M9,Drunk,68.43177103937496
64,M10,Drunk,67.90357929436826
64,M11,Drunk,62.92289048522224
64,M12,Drunk,55.576275315539185
64,M13,Drunk,67.19369315738633
64,M14,Drunk,71.87562231379205
64,M15,Drunk,61.28332975156619
65,M1,Sober,27.517821105989565
65,M2,Sober,20.709488855169912
65,M3,Sober,24.962320098039775
65,M4,Sober,21.324509545169278
65,M5,Sober,28.101423696030327
65,M6,Sober,39.325872323194304
65,M7,Sober,28.860829703597926
65,M8,Sober,35.56127319238042
65,M9,Sober,42.758060347207774
65,M10,Sober,32.18475351630935
65,M11,Sober,7.91881310913471
65,M12,Sober,27.4591414646024
65,M13,Sober,17.35077025396817
65,M14,Sober,28.548722187132647
65,M15,Sober,37.89913441355184
65,M1,Drunk,62.772241138228686
65,M2,Drunk,36.09987288240282
65,M3,Drunk,33.93255313527933
65,M4,Drunk,29.611839459271323
65,M5,Drunk,43.76358588380067
65,M6,Drunk,41.03069510878058
65,M7,Drunk,45.39499923469145
65,M8,Drunk,56.34893340614652
65,M9,Drunk,50.9031552142153
65,M10,Drunk,46.468793282382556
65,M11,Drunk,47.56698040517043
65,M12,Drunk,51.95689431925851
65,M13,Drunk,52.222920078639866
65,M14,Drunk,72.83783511060251
65,M15,Drunk,43.85338647340698
66,M1,Sober,27.27215175309425
66,M2,Sober,4.665155098900129
66,M3,Sober,22.629396187714217
66,M4,Sober,16.812278718482812
66,M5,Sober,40.63025266439256
66,M6,Sober,32.44150479565431
66,M7,Sober,35.42769582207658
66,M8,Sober,42.38567074484982
66,M9,Sober,23.56859522488965
66,M10,Sober,40.45030496988606
66,M11,Sober,17.43191433974073
66,M12,Sober,34.62871948570288
66,M13,Sober,14.83614390382885
66,M14,Sober,28.52439368767927
66,M15,Sober,26.685847652506272
66,M1,Drunk,54.45437113558417
66,M2,Drunk,41.79885852981862
66,M3,Drunk,27.9276547981693
66,M4,Drunk,47.05554476206235
66,M5,Drunk,89.37041572215347
66,M6,Drunk,56.80305963261703
66,M7,Drunk,49.58766049031973
66,M8,Drunk,62.97381276977777
66,M9,Drunk,51.33389281509696
66,M10,Drunk,54.55910118469707
66,M11,Drunk,55.17128463912984
66,M12,Drunk,57.725051969796155
66,M13,Drunk,69.9881148052824
66,M14,Drunk,51.02942872870966
66,M15,Drunk,45.49678227373641
67,M1,Sober,31.380602180937082
67,M2,Sober,20.601273159603622
67,M3,Sober,2.2995258032710595
67,M4,Sober,16.301798006888557
67,M5,Sober,33.49481120078799
67,M6,Sober,33.923533692938626
67,M7,Sober,33.896871634857256
67,M8,Sober,29.637467719162764
67,M9,Sober,41.582569112469486
67,M10,Sober,28.578844736718587
67,M11,Sober,20.372786943464355
67,M12,Sober,23.487141860498006
67,M13,Sober,22.428586579600005
67,M14,Sober,19.6964668754828
67,M15,Sober,22.95417340611204
67,M1,Drunk,59.910054055016545
67,M2,Drunk,49.93836148391886
67,M3,Drunk,42.75033477778919
67,M4,Drunk,37.75884540640655
67,M5,Drunk,52.88123239086826
67,M6,Drunk,46.77522950723548
67,M7,Drunk,55.295878064694456
67,M8,Drunk,54.02328181225504
67,M9,Drunk,59.94250083877238
67,M10,Drunk,45.804345690770205
67,M11,Drunk,52.95641406271961
67,M12,Drunk,43.358736788015975
67,M13,Drunk,52.73530791975177
67,M14,Drunk,55.37397180629103
67,M15,Drunk,34.874819164825496
68,M1,Sober,46.74349567283326
68,M2,Sober,19.54911095132759
68,M3,Sober,19.221236915535904
68,M4,Sober,30.58724912181247
68,M5,Sober,28.00658510486069
68,M6,Sober,35.18395754914327
68,M7,Sober,40.82419707073233
68,M8,Sober,37.95491208328145
68,M9,Sober,37.80331864001124
68,M10,Sober,49.63873886602558
68,M11,Sober,18.50181480371126
68,M12,Sober,23.489891973019624
68,M13,Sober,35.9024278391861
68,M14,Sober,35.1705480147173
68,M15,Sober,27.971034114073642
68,M1,Drunk,68.97439456620296
68,M2,Drunk,48.161029895706164
68,M3,Drunk,36.0812910898691
68,M4,Drunk,50.410442274573676
68,M5,Drunk,66.81849837248377
68,M6,Drunk,54.09137535436305
68,M7,Drunk,43.68637775299385
68,M8,Drunk,66.18872704052256
68,M9,Drunk,65.14004349140474
68,M10,Drunk,63.875486512713216
68,M11,Drunk,55.236086053240726
68,M12,Drunk,66.56275483458967
68,M13,Drunk,65.25380222669301
68,M14,Drunk,61.89440700984002
68,M15,Drunk,59.75719461287007
69,M1,Sober,22.57397330466641
69,M2,Sober,30.859578468135197
69,M3,Sober,25.02141774772894
69,M4,Sober,33.98119029616329
69,M5,Sober,40.04754174333088
69,M6,Sober,29.852009232687813
69,M7,Sober,47.97201516501731
69,M8,Sober,30.301551396954068
69,M9,Sober,18.923445008285213
69,M10,Sober,39.44952440716546
69,M11,Sober,26.46976481890915
69,M12,Sober,21.493266898862117
69,M13,Sober,34.63029648619459
69,M14,Sober,36.21782116474788
69,M15,Sober,23.744161978539637
69,M1,Drunk,61.59026390371557
69,M2,Drunk,49.96557739241532
69,M3,Drunk,26.693685420850205
69,M4,Drunk,48.4754054657639
69,M5,Drunk,68.16523148351445
69,M6,Drunk,53.02483783757908
69,M7,Drunk,43.300464991034126
69,M8,Drunk,74.76972067695088
69,M9,Drunk,47.69698485550126
69,M10,Drunk,62.522632204925145
69,M11,Drunk,42.48305462947157
69,M12,Drunk,43.844059151395314
69,M13,Drunk,66.41402581076831
69,M14,Drunk,49.8643466284147
69,M15,Drunk,35.975376526617964
70,M1,Sober,33.846953273147356
70,M2,Sober,36.56865202398498
70,M3,Sober,19.754262150533243
70,M4,Sober,41.21252377818085
70,M5,Sober,29.179854779300427
70,M6,Sober,32.71095349094284
70,M7,Sober,43.16892116253855
70,M8,Sober,43.444751510359964
70,M9,Sober,31.180813801277147
70,M10,Sober,30.132816696133283
70,M11,Sober,21.308272419588516
70,M12,Sober,25.294407831596118
70,M13,Sober,26.295869615391926
70,M14,Sober,46.92058716884907
70,M15,Sober,23.23923651149655
70,M1,Drunk,57.522835961016945
70,M2,Drunk,40.03182702488503
70,M3,Drunk,33.47173489235526
70,M4,Drunk,44.12427802591654
70,M5,Drunk,70.67757417900751
70,M6,Drunk,56.97694952493505
70,M7,Drunk,56.72446114489769
70,M8,Drunk,67.22190902237918
70,M9,Drunk,58.597901508105586
70,M10,Drunk,57.083633105591694
70,M11,Drunk,52.39440647046471
70,M12,Drunk,57.20787493049017
70,M13,Drunk,65.88303951018617
70,M14,Drunk,64.2565071762092
70,M15,Drunk,43.284896790025535
71,M1,Sober,28.882381509892525
71,M2,Sober,19.733130335644574
71,M3,Sober,12.41752582246172
71,M4,Sober,26.742979566250046
71,M5,Sober,34.91885394985311
71,M6,Sober,41.62002325389364
71,M7,Sober,29.728106262525884
71,M8,Sober,42.79686269561731
71,M9,Sober,37.744753494989546
71,M10,Sober,33.683287301094026
71,M11,Sober,18.40860386447274
71,M12,Sober,19.4443782956468
71,M13,Sober,31.62694775802234
71,M14,Sober,38.84518787559172
71,M15,Sober,21.05140459262624
71,M1,Drunk,70.85883573958365
71,M2,Drunk,69.57147413083186
71,M3,Drunk,64.54249948524227
71,M4,Drunk,61.58797421054305
71,M5,Drunk,62.764000873072426
71,M6,Drunk,72.50997512511097
71,M7,Drunk,61.25441104272998
71,M8,Drunk,88.788206808421
71,M9,Drunk,78.3889704595924
71,M10,Drunk,71.06033857017417
71,M11,Drunk,56.02473246338662
71,M12,Drunk,82.10045701845421
71,M13,Drunk,82.18876134916638
71,M14,Drunk,80.44526339295766
71,M15,Drunk,55.03478004482599
72,M1,Sober,53.251773450458664
72,M2,Sober,21.761237466457032
72,M3,Sober,26.018581666610967
72,M4,Sober,30.966169533206774
72,M5,Sober,31.591815023488845
72,M6,Sober,15.368738485400396
72,M7,Sober,42.48823490158946
72,M8,Sober,22.99796575847305
72,M9,Sober,23.938669499056616
72,M10,Sober,38.60941103680984
72,M11,Sober,36.70915719342475
72,M12,Sober,11.936521878668305
72,M13,Sober,22.657789079162054
72,M14,Sober,34.38496592498998
72,M15,Sober,23.86907900923424
72,M1,Drunk,48.34748559405896
72,M2,Drunk,34.25008363609889
72,M3,Drunk,33.280336355673086
72,M4,Drunk,47.732889608779274
72,M5,Drunk,48.48598983369626
72,M6,Drunk,39.15495434597594
72,M7,Drunk,48.685951288551315
72,M8,Drunk,52.72028716234967
72,M9,Drunk,35.165982966392406
72,M10,Drunk,45.149689875388084
72,M11,Drunk,34.72633958812966
72,M12,Drunk,55.52128368278333
72,M13,Drunk,54.06826535475513
72,M14,Drunk,53.57540605518764
72,M15,Drunk,44.897494824033096
73,M1,Sober,42.44428463199407
73,M2,Sober,24.12184093739622
73,M3,Sober,22.92775008230875
73,M4,Sober,18.54332456602438
73,M5,Sober,29.61891966508731
73,M6,Sober,31.429275554814872
73,M7,Sober,12.393875181992136
73,M8,Sober,42.84990961342406
73,M9,Sober,23.491057823709514
73,M10,Sober,-0.06196286812065921
73,M11,Sober,30.624783780138152
73,M12,Sober,27.92611023413971
73,M13,Sober,13.89027006282539
73,M14,Sober,28.122147635683923
73,M15,Sober,30.919047892665013
73,M1,Drunk,53.768784229623996
73,M2,Drunk,45.3161603677671
73,M3,Drunk,47.310030795507586
73,M4,Drunk,41.53603140616007
73,M5,Drunk,57.762495871825855
73,M6,Drunk,56.79861958533257
73,M7,Drunk,47.60409217165591
73,M8,Drunk,56.46113785868985
73,M9,Drunk,47.64178135642916
73,M10,Drunk,38.22793763667454
73,M11,Drunk,42.88571966821348
73,M12,Drunk,40.924488295290054
73,M13,Drunk,62.6800443847883
73,M14,Drunk,54.097695964265945
73,M15,Drunk,48.057508668526125
74,M1,Sober,32.97706551031013
74,M2,Sober,23.720136916048713
74,M3,Sober,26.295609648306254
74,M4,Sober,37.270709081537774
74,M5,Sober,28.999864215690057
74,M6,Sober,35.20338036819777
74,M7,Sober,43.287751000498304
74,M8,Sober,32.84101417707796
74,M9,Sober,25.462525146181694
74,M10,Sober,40.889940043487876
74,M11,Sober,15.306135854354146
74,M12,Sober,24.43326027215523
74,M13,Sober,28.642091588393832
74,M14,Sober,43.98485656929508
74,M15,Sober,25.703323451359054
74,M1,Drunk,58.755296953635344
74,M2,Drunk,61.41894460793878
74,M3,Drunk,43.13233742075688
74,M4,Drunk,51.62631428917318
74,M5,Drunk,63.469624961438846
74,M6,Drunk,62.85309025652246
74,M7,Drunk,64.37256306025341
74,M8,Drunk,70.6492900721878
74,M9,Drunk,79.35725938831719
74,M10,Drunk,64.78473647445578
74,M11,Drunk,66.80675363051799
74,M12,Drunk,66.24663905000973
74,M13,Drunk,62.48944037954072
74,M14,Drunk,66.55991434794375
74,M15,Drunk,50.112977774873755
75,M1,Sober,34.9550276915467
75,M2,Sober,32.3559301447647
75,M3,Sober,18.854870962206377
75,M4,Sober,33.27862408305832
75,M5,Sober,46.55306542654168
75,M6,Sober,36.28789202378917
75,M7,Sober,31.07013734537287
75,M8,Sober,27.958151415853237
75,M9,Sober,25.623810744389594
75,M10,Sober,26.096106331571608
75,M11,Sober,26.550883801044215
75,M12,Sober,37.9060819402651
75,M13,Sober,25.402906236681567
75,M14,Sober,28.135357680076822
75,M15,Sober,26.675360795551644
75,M1,Drunk,48.38015421137684
75,M2,Drunk,32.19910290577142
75,M3,Drunk,29.955777565862444
75,M4,Drunk,55.58087513541707
75,M5,Drunk,53.50832398264393
75,M6,Drunk,47.2104983467089
75,M7,Drunk,41.526521396422275
75,M8,Drunk,58.70672108974847
75,M9,Drunk,49.91702899162166
75,M10,Drunk,43.74390061668372
75,M11,Drunk,58.337859046871635
75,M12,Drunk,61.39996943489834
75,M13,Drunk,68.41181462339142
75,M14,Drunk,63.65190061712865
75,M15,Drunk,45.336683415911196
76,M1,Sober,21.457645711322783
76,M2,Sober,25.84430409979224
76,M3,Sober,22.844672846221254
76,M4,Sober,39.586695554875696
76,M5,Sober,34.45618968696064
76,M6,Sober,30.21690276636931
76,M7,Sober,29.942749385713437
76,M8,Sober,35.870959453464096
76,M9,Sober,38.93840452150206
76,M10,Sober,35.63465979006617
76,M11,Sober,18.278618583228116
76,M12,Sober,20.601631019497496
76,M13,Sober,19.166234075587823
76,M14,Sober,27.84459330574081
76,M15,Sober,29.744009191059643
76,M1,Drunk,64.24915605806054
76,M2,Drunk,55.29715244861883
76,M3,Drunk,38.76455496934243
76,M4,Drunk,49.295147259153055
76,M5,Drunk,74.02747180865734
76,M6,Drunk,55.68459613307029
76,M7,Drunk,61.73661717848578
76,M8,Drunk,89.0113954613491
76,M9,Drunk,53.69457999257998
76,M10,Drunk,46.45669781124294
76,M11,Drunk,72.50150177761006
76,M12,Drunk,63.33084894493024
76,M13,Drunk,85.72322195180371
76,M14,Drunk,67.18108509023305
76,M15,Drunk,52.2820382102026
77,M1,Sober,42.38444924414709
77,M2,Sober,18.915641114413056
77,M3,Sober,16.251506337014508
77,M4,Sober,30.382634976068086
77,M5,Sober,26.944291569983527
77,M6,Sober,24.717218915976794
77,M7,Sober,30.928893790355346
77,M8,Sober,38.649413811065656
77,M9,Sober,35.86977735178037
77,M10,Sober,38.66264966806166
77,M11,Sober,32.156170348547114
77,M12,Sober,10.706099346943233
77,M13,Sober,29.11417379466428
77,M14,Sober,29.573554561676694
77,M15,Sober,22.002525991933407
77,M1,Drunk,47.53587267639449
